,year,number,released,item_library_URL,standard_map_URL,type,reporting category,standard,item description,pts,school%,state%,school_state_diff,Reporting Category,Standard Description
181,2024,22,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.A.2,SR,EE,7.EE.A.2,Identify equivalent algebraic expressions for the perimeter of a given rectangle in a real-world context.,1,54,58,-4,Expressions and Equations,"Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related. For example, a + 0.05a = 1.05a means that “increase by 5%” is the same as “multiply by 1.05.” A shirt at a clothing store is on sale for 20% off the regular price, “p”. The discount can be expressed as 0.2p. The new price for the shirt can be expressed as p – 0.2p or 0.8p."
182,2024,23,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.B.4,SR,SP,7.SP.B.4,Compare the mean and range of two data sets.,1,51,58,-7,Statistics and Probability,"Use measures of center and measures of variability for numerical data from random samples to draw informal comparative inferences about two populations. For example, decide whether the words in a chapter of a seventh-grade science book are generally longer than the words in a chapter of a fourth-grade science book."
183,2024,24,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.2,SR,RP,7.RP.A.2,Determine which proportion represents a given real-world relationship.,1,56,57,-1,Ratios and Proportional Relationships,Recognize and represent proportional relationships between quantities.
184,2024,25,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.3,CR,RP,7.RP.A.3,"Use proportional relationships to solve multi-step ratio, rate, and percent problems within a real-world context.",4,49,46,3,Ratios and Proportional Relationships,"Use proportional relationships to solve multi-step ratio, rate, and percent problems. For example: simple interest, tax, price increases and discounts, gratuities and commissions, fees, percent increase and decrease, percent error."
185,2024,26,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.C.5,SR,SP,7.SP.C.5,Determine which probability could represent the likelihood of an event in a real-world context.,1,73,58,15,Statistics and Probability,"Understand that the probability of a chance event is a number between 0 and 1 that expresses the likelihood of the event occurring. Larger numbers indicate greater likelihood. A probability near 0 indicates an unlikely event, a probability around ½ indicates an event that is neither unlikely nor likely, and a probability near 1 indicates a likely event."
186,2024,27,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.4,SR,EE,7.EE.B.4,Determine which inequality represents a real-world context.,1,53,52,1,Expressions and Equations,"Use variables to represent quantities in a real-world or mathematical problem, and construct simple equations and inequalities to solve problems by reasoning about the quantities."
187,2024,28,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.C.6,SR,SP,7.SP.C.6,Determine the probabilities of chance events within a simple context.,1,85,70,15,Statistics and Probability,"Approximate the probability of a chance event by collecting data on the chance process that produces it and observing its long-run relative frequency, and predict the approximate relative frequency given the probability. For example, when rolling a number cube 600 times, predict that a 3 or 6 would be rolled roughly 200 times, but probably not exactly 200 times."
188,2024,29,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.A.1,SR,SP,7.SP.A.1,Determine which sampling strategy will produce a valid representative sample for a given population.,1,70,60,10,Statistics and Probability," Understand that statistics can be used to gain information about a population by examining a sample of
the population; Generalizations about a population from a sample are valid only if the sample is
representative of that population. Understand that random sampling tends to produce representative
samples and support valid inferences."
189,2024,30,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.3,SA,NS,7.NS.A.3,"Solve a multi-step, real-world problem involving percents and fractions and using money as a context.",1,32,26,6,The Number System,Solve real-world and mathematical problems involving the four operations with integers and other rational numbers.2
190,2024,31,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.A.2,SR,EE,7.EE.A.2,Rewrite an expression in a different form and then evaluate the expression for a given value.,1,33,27,6,Expressions and Equations,"Understand that rewriting an expression in different forms in a problem context can shed light on the problem and how the quantities in it are related. For example, a + 0.05a = 1.05a means that “increase by 5%” is the same as “multiply by 1.05.” A shirt at a clothing store is on sale for 20% off the regular price, “p”. The discount can be expressed as 0.2p. The new price for the shirt can be expressed as p – 0.2p or 0.8p."
191,2024,32,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.C.8,CR,SP,7.SP.C.8,Determine probabilities of compound events and use these probabilities to solve mathematical problems.,4,43,34,9,Statistics and Probability,"Find probabilities of compound events using organized lists, tables, tree diagrams, and simulation."
192,2024,33,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.G.A.1,SR,GE,7.G.A.1,"Given a real-world context and a scale drawing in the shape of a rectangle, calculate actual side lengths and missing side lengths of the scale drawing.",1,45,36,9,Geometry,"Solve problems involving scale drawings of geometric figures, such as computing actual lengths and areas from a scale drawing and reproducing a scale drawing at a different scale."
193,2024,34,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.3,SA,NS,7.NS.A.3,"Solve real-world problems involving whole numbers, fractions, and mixed numbers.",2,53,45,8,The Number System,Solve real-world and mathematical problems involving the four operations with integers and other rational numbers.2
194,2024,35,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.B.3,SR,EE,7.EE.B.3,"Solve a multi-step, real-life problem involving a positive whole number, a percent, and a fraction.",1,52,47,5,Expressions and Equations,"Solve multi-step real-life and mathematical problems posed with positive and negative rational numbers in any form (whole numbers, fractions, and decimals), using tools strategically. Apply properties of operations to calculate with numbers in any form; convert between forms as appropriate; and assess the reasonableness of answers using mental computation and estimation strategies. For example, if a woman making $25 an hour gets a 10% raise, she will make an additional 1 ∕10 of her salary an hour, or $2.50, for a new salary of $27.50. If you want to place a towel bar 9¾ inches long in the center of a door that is 27½ inches wide, you will need to place the bar about 9 inches from each edge; This estimate can be used as a check on the exact computation."
195,2024,36,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.G.A.2,SA,GE,7.G.A.2,Draw a geometric shape with given conditions.,1,43,28,15,Geometry,"Draw (freehand, with ruler and protractor, and with technology) two-dimensional geometric shapes with given conditions. Focus on constructing triangles from three measures of angles or sides, noticing when the conditions determine a unique triangle, more than one triangle, or no triangle."
196,2024,37,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.RP.A.3,SR,RP,7.RP.A.3,Determine the percent increase in a real-world problem.,1,36,36,0,Ratios and Proportional Relationships,"Use proportional relationships to solve multi-step ratio, rate, and percent problems. For example: simple interest, tax, price increases and discounts, gratuities and commissions, fees, percent increase and decrease, percent error."
197,2024,38,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.NS.A.3,SA,NS,7.NS.A.3,Compute with and order rational numbers in a real-world situation.,1,55,44,11,The Number System,Solve real-world and mathematical problems involving the four operations with integers and other rational numbers.2
198,2024,39,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.EE.A.1,SR,EE,7.EE.A.1,Apply properties of operations to add and subtract linear expressions with rational coefficients.,1,37,40,-3,Expressions and Equations,"Apply properties of operations to add, subtract, factor, and expand linear expressions with rational coefficients. For example, 4x + 2 = 2(2x +1) and -3(x –5∕3) = -3x + 5."
199,2024,40,FALSE,,http://www.doe.mass.edu/frameworks/search/Map.aspx?ST_CIS_CODE=7.SP.C.8,SR,SP,7.SP.C.8,"Determine the probability of a compound event, given a verbal description of a real-world sample space.",1,36,31,5,Statistics and Probability,"Find probabilities of compound events using organized lists, tables, tree diagrams, and simulation."
